sequence,frame_range,file_path,final_event_type,confidence,window_count,total_weight,sequence_event_type,EMPTY_D_TH,V_OK,score_sum,sequence_event_feats,"weights(a,b,c)"
00,003400_003700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\003400_003700\00_f3400_3700\final_event_scorevote.txt,Normal,0.875,28.0,840.0,Normal,0.03,6.0,"{'Empty': 0.0, 'Normal': 735.2723133664113, 'Congestion': 104.72768663358875}","{'density_mean': 0.5229559540748596, 'speed_mean': 9.466758728027344, 'occupancy_mean': 0.008199084550142288, 'ego_motion': 0.1453925520181656, 'static_dwell_norm': 0.691308856010437, 'static_change_focus': 0.1453925520181656, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 2.3575472831726074, 'speed_reliable_ratio': 0.9509433962264151, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,003500_003800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\003500_003800\00_f3500_3800\final_event_scorevote.txt,Normal,0.886,28.0,840.0,Normal,0.03,6.0,"{'Empty': 0.0, 'Normal': 744.311019824585, 'Congestion': 95.68898017541505}","{'density_mean': 0.5149776339530945, 'speed_mean': 9.538702011108398, 'occupancy_mean': 0.007883219048380852, 'ego_motion': 0.14632943272590637, 'static_dwell_norm': 0.6940252780914307, 'static_change_focus': 0.14632943272590637, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 2.2619502544403076, 'speed_reliable_ratio': 0.9521988527724665, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,003600_003900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\003600_003900\00_f3600_3900\final_event_scorevote.txt,Normal,0.921,28.0,840.0,Normal,0.03,6.0,"{'Empty': 0.0, 'Normal': 773.7224798204843, 'Congestion': 66.2775201795157}","{'density_mean': 0.5639981627464294, 'speed_mean': 10.045450210571289, 'occupancy_mean': 0.008434120565652847, 'ego_motion': 0.1539100557565689, 'static_dwell_norm': 0.7939639091491699, 'static_change_focus': 0.1539100557565689, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 2.41791033744812, 'speed_reliable_ratio': 0.9511533242876526, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,003700_004000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\003700_004000\00_f3700_4000\final_event_scorevote.txt,Normal,0.916,28.0,840.0,Normal,0.03,6.0,"{'Empty': 0.0, 'Normal': 769.2381178932264, 'Congestion': 70.76188210677356}","{'density_mean': 0.5049833655357361, 'speed_mean': 9.244190216064453, 'occupancy_mean': 0.007433692459017038, 'ego_motion': 0.12863437831401825, 'static_dwell_norm': 0.7523816823959351, 'static_change_focus': 0.12863437831401825, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 2.15116286277771, 'speed_reliable_ratio': 0.9485049833887044, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,003800_004100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\003800_004100\00_f3800_4100\final_event_scorevote.txt,Normal,0.919,28.0,840.0,Normal,0.03,6.0,"{'Empty': 2.5000038743019104, 'Normal': 772.3457274818793, 'Congestion': 65.56676858570427}","{'density_mean': 0.5481480956077576, 'speed_mean': 9.132526397705078, 'occupancy_mean': 0.007852612063288689, 'ego_motion': 0.13216431438922882, 'static_dwell_norm': 0.8159544467926025, 'static_change_focus': 0.13216431438922882, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 2.274747371673584, 'speed_reliable_ratio': 0.9575757575757575, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,003900_004200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\003900_004200\00_f3900_4200\final_event_scorevote.txt,Normal,0.936,28.0,840.0,Normal,0.03,6.0,"{'Empty': 2.5000038743019104, 'Normal': 786.6352102439851, 'Congestion': 51.277285823598504}","{'density_mean': 0.544025182723999, 'speed_mean': 9.989787101745605, 'occupancy_mean': 0.009193671867251396, 'ego_motion': 0.10771501809358597, 'static_dwell_norm': 0.8724613785743713, 'static_change_focus': 0.10771501809358597, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 2.654088020324707, 'speed_reliable_ratio': 0.9528301886792453, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,004000_004300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\004000_004300\00_f4000_4300\final_event_scorevote.txt,Normal,0.906,28.0,840.0,Normal,0.03,6.0,"{'Empty': 56.66667200624942, 'Normal': 763.4333285875618, 'Congestion': 22.649999326094985}","{'density_mean': 0.6445428133010864, 'speed_mean': 10.746441841125488, 'occupancy_mean': 0.009746273048222065, 'ego_motion': 0.08905918896198273, 'static_dwell_norm': 0.9154210686683655, 'static_change_focus': 0.08905918896198273, 'occlusion_score': 2.0, 'congestion_score': 1.0, 'speed_samples_mean': 2.800884962081909, 'speed_reliable_ratio': 0.9557522123893806, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,004100_004400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\004100_004400\00_f4100_4400\final_event_scorevote.txt,Normal,0.834,28.0,840.0,Normal,0.03,6.0,"{'Empty': 114.99999808147548, 'Normal': 703.2250016741455, 'Congestion': 24.55000027315691}","{'density_mean': 0.495169073343277, 'speed_mean': 10.608753204345703, 'occupancy_mean': 0.005785866640508175, 'ego_motion': 0.08604202419519424, 'static_dwell_norm': 0.8696343898773193, 'static_change_focus': 0.08604202419519424, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.6787439584732056, 'speed_reliable_ratio': 0.961352657004831, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,004200_004500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\004200_004500\00_f4200_4500\final_event_scorevote.txt,Normal,0.801,28.0,840.0,Normal,0.03,6.0,"{'Empty': 114.99999808147548, 'Normal': 675.0703495852649, 'Congestion': 52.70465236203745}","{'density_mean': 0.43840575218200684, 'speed_mean': 7.956734657287598, 'occupancy_mean': 0.004962753038853407, 'ego_motion': 0.0878148078918457, 'static_dwell_norm': 0.8366480469703674, 'static_change_focus': 0.0878148078918457, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.4285714626312256, 'speed_reliable_ratio': 0.9580745341614907, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
00,004300_004540,D:\연구실\new_hitmap_ver\src\out_bev_ranges\00\004300_004540\00_f4300_4540\final_event_scorevote.txt,Normal,0.859,22.0,660.0,Normal,0.03,6.0,"{'Empty': 27.500000055879354, 'Normal': 567.2116520127747, 'Congestion': 65.32584793050773}","{'density_mean': 0.5253292918205261, 'speed_mean': 10.125439643859863, 'occupancy_mean': 0.006447605788707733, 'ego_motion': 0.11284679919481277, 'static_dwell_norm': 0.7888235449790955, 'static_change_focus': 0.11284679919481277, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.8617020845413208, 'speed_reliable_ratio': 0.958966565349544, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
01,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000000_000300\01_f0000_0300\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000100_000400\01_f0100_0400\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000200_000500\01_f0200_0500\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000300_000600\01_f0300_0600\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000400_000700\01_f0400_0700\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000500_000800\01_f0500_0800\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000600_000900\01_f0600_0900\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000700_001000\01_f0700_1000\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000800_001100\01_f0800_1100\final_event_scorevote.txt,Empty,1.0,28.0,840.0,Empty,0.03,6.0,"{'Empty': 840.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
01,000900_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\01\000900_001100\01_f0900_1100\final_event_scorevote.txt,Empty,1.0,18.0,540.0,Empty,0.03,6.0,"{'Empty': 540.0, 'Normal': 0.0, 'Congestion': 0.0}","{'density_mean': 0.0, 'speed_mean': None, 'occupancy_mean': 0.0, 'ego_motion': None, 'static_dwell_norm': None, 'static_change_focus': None, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': None, 'speed_reliable_ratio': None, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 1.0}","0.5,0.3,0.2"
02,000000_000300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000000_000300\02_f0000_0300\final_event_scorevote.txt,Empty,0.624,28.0,840.0,Normal,0.03,6.0,"{'Empty': 525.8333349460736, 'Normal': 309.57916610408574, 'Congestion': 6.5999996062600985}","{'density_mean': 0.39479902386665344, 'speed_mean': 11.502925872802734, 'occupancy_mean': 0.004146933555603027, 'ego_motion': 0.0993640348315239, 'static_dwell_norm': 0.7273523211479187, 'static_change_focus': 0.0993640348315239, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.191489338874817, 'speed_reliable_ratio': 0.950354609929078, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000100_000400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000100_000400\02_f0100_0400\final_event_scorevote.txt,Normal,0.646,28.0,840.0,Normal,0.03,6.0,"{'Empty': 285.0000024680048, 'Normal': 544.6499979868531, 'Congestion': 13.724999508121982}","{'density_mean': 0.4268142580986023, 'speed_mean': 12.100720405578613, 'occupancy_mean': 0.004695296287536621, 'ego_motion': 0.08024363219738007, 'static_dwell_norm': 0.7591637372970581, 'static_change_focus': 0.08024363219738007, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.339483380317688, 'speed_reliable_ratio': 0.933579335793358, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000200_000500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000200_000500\02_f0200_0500\final_event_scorevote.txt,Normal,0.507,28.0,840.0,Normal,0.03,6.0,"{'Empty': 401.66666724719107, 'Normal': 427.43333264254034, 'Congestion': 13.425000101560727}","{'density_mean': 0.3714759051799774, 'speed_mean': 10.836027145385742, 'occupancy_mean': 0.00385117600671947, 'ego_motion': 0.06782216578722, 'static_dwell_norm': 0.7311540246009827, 'static_change_focus': 0.06782216578722, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.0796020030975342, 'speed_reliable_ratio': 0.9228855721393034, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000300_000600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000300_000600\02_f0300_0600\final_event_scorevote.txt,Normal,0.732,28.0,840.0,Normal,0.03,6.0,"{'Empty': 178.3333327434957, 'Normal': 615.7791678793728, 'Congestion': 47.26249938597903}","{'density_mean': 0.4745098054409027, 'speed_mean': 11.28857421875, 'occupancy_mean': 0.005702125374227762, 'ego_motion': 0.0979410707950592, 'static_dwell_norm': 0.7327862977981567, 'static_change_focus': 0.0979410707950592, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.6261438131332397, 'speed_reliable_ratio': 0.9372549019607843, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000400_000700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000400_000700\02_f0400_0700\final_event_scorevote.txt,Normal,0.768,28.0,840.0,Normal,0.03,6.0,"{'Empty': 137.4999988824129, 'Normal': 645.0375014357269, 'Congestion': 57.649999698624015}","{'density_mean': 0.4977560043334961, 'speed_mean': 11.617173194885254, 'occupancy_mean': 0.006380201317369938, 'ego_motion': 0.10891798138618469, 'static_dwell_norm': 0.7385168671607971, 'static_change_focus': 0.10891798138618469, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.8151774406433105, 'speed_reliable_ratio': 0.9326805385556916, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000500_000800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000500_000800\02_f0500_0800\final_event_scorevote.txt,Normal,0.935,28.0,840.0,Normal,0.03,6.0,"{'Empty': 0.0, 'Normal': 785.1125000417233, 'Congestion': 54.88749995827675}","{'density_mean': 0.5094501972198486, 'speed_mean': 11.401984214782715, 'occupancy_mean': 0.006944206543266773, 'ego_motion': 0.1265098601579666, 'static_dwell_norm': 0.784072995185852, 'static_change_focus': 0.1265098601579666, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.9677834510803223, 'speed_reliable_ratio': 0.9213917525773195, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000600_000900,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000600_000900\02_f0600_0900\final_event_scorevote.txt,Normal,0.9,28.0,840.0,Normal,0.03,6.0,"{'Empty': 55.00000931322573, 'Normal': 757.3124903254211, 'Congestion': 29.562500221654773}","{'density_mean': 0.5147286653518677, 'speed_mean': 11.6511869430542, 'occupancy_mean': 0.006366375833749771, 'ego_motion': 0.09831174463033676, 'static_dwell_norm': 0.8483017086982727, 'static_change_focus': 0.09831174463033676, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.8023256063461304, 'speed_reliable_ratio': 0.9372093023255814, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000700_001000,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000700_001000\02_f0700_1000\final_event_scorevote.txt,Normal,0.611,28.0,840.0,Normal,0.03,6.0,"{'Empty': 315.00000881031156, 'Normal': 514.5999913290143, 'Congestion': 12.87499972851947}","{'density_mean': 0.4734693765640259, 'speed_mean': 10.984230995178223, 'occupancy_mean': 0.005112210754305124, 'ego_motion': 0.11344979703426361, 'static_dwell_norm': 0.814091682434082, 'static_change_focus': 0.11344979703426361, 'occlusion_score': 0.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.4530612230300903, 'speed_reliable_ratio': 0.9469387755102041, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 0.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000800_001100,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000800_001100\02_f0800_1100\final_event_scorevote.txt,Empty,0.702,28.0,840.0,Normal,0.03,6.0,"{'Empty': 591.6666772402823, 'Normal': 247.12082285434008, 'Congestion': 4.037499746773392}","{'density_mean': 0.3825136721134186, 'speed_mean': 11.139575958251953, 'occupancy_mean': 0.004003049805760384, 'ego_motion': 0.09040042012929916, 'static_dwell_norm': 0.8485167622566223, 'static_change_focus': 0.09040042012929916, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.1311475038528442, 'speed_reliable_ratio': 0.9508196721311475, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,000900_001200,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\000900_001200\02_f0900_1200\final_event_scorevote.txt,Empty,0.595,28.0,840.0,Normal,0.03,6.0,"{'Empty': 505.8333536423743, 'Normal': 329.82588834501803, 'Congestion': 13.816378398332745}","{'density_mean': 0.35933804512023926, 'speed_mean': 6.657710075378418, 'occupancy_mean': 0.004005560651421547, 'ego_motion': 0.09165526181459427, 'static_dwell_norm': 0.7757737040519714, 'static_change_focus': 0.09165526181459427, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.170212745666504, 'speed_reliable_ratio': 0.9716312056737588, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,001000_001300,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\001000_001300\02_f1000_1300\final_event_scorevote.txt,Normal,0.595,28.0,840.0,Normal,0.03,6.0,"{'Empty': 325.000019823201, 'Normal': 506.8592221001163, 'Congestion': 19.68556844734121}","{'density_mean': 0.43632957339286804, 'speed_mean': 7.934093475341797, 'occupancy_mean': 0.004796744789928198, 'ego_motion': 0.054498255252838135, 'static_dwell_norm': 0.8603032827377319, 'static_change_focus': 0.054498255252838135, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.3932584524154663, 'speed_reliable_ratio': 0.9606741573033708, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,001100_001400,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\001100_001400\02_f1100_1400\final_event_scorevote.txt,Normal,0.678,28.0,840.0,Normal,0.03,6.0,"{'Empty': 252.5000124750659, 'Normal': 576.7467295927927, 'Congestion': 21.585568413021974}","{'density_mean': 0.40682414174079895, 'speed_mean': 7.858758449554443, 'occupancy_mean': 0.004394799005240202, 'ego_motion': 0.06494691222906113, 'static_dwell_norm': 0.8431599736213684, 'static_change_focus': 0.06494691222906113, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.2637795209884644, 'speed_reliable_ratio': 0.9488188976377953, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,001200_001500,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\001200_001500\02_f1200_1500\final_event_scorevote.txt,Normal,0.703,28.0,840.0,Normal,0.03,6.0,"{'Empty': 234.16666786652058, 'Normal': 593.0333319911733, 'Congestion': 15.844190101954155}","{'density_mean': 0.4150943458080292, 'speed_mean': 9.81402587890625, 'occupancy_mean': 0.004377442412078381, 'ego_motion': 0.07892551273107529, 'static_dwell_norm': 0.8682764768600464, 'static_change_focus': 0.07892551273107529, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.238993763923645, 'speed_reliable_ratio': 0.9433962264150944, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,001300_001600,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\001300_001600\02_f1300_1600\final_event_scorevote.txt,Normal,0.855,28.0,840.0,Normal,0.03,6.0,"{'Empty': 100.00000207684934, 'Normal': 718.4624980669469, 'Congestion': 21.837499825051054}","{'density_mean': 0.4814814627170563, 'speed_mean': 11.411148071289062, 'occupancy_mean': 0.005600122269243002, 'ego_motion': 0.0949685350060463, 'static_dwell_norm': 0.8624465465545654, 'static_change_focus': 0.0949685350060463, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.607046127319336, 'speed_reliable_ratio': 0.9512195121951219, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,001400_001700,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\001400_001700\02_f1400_1700\final_event_scorevote.txt,Normal,0.967,28.0,840.0,Normal,0.03,6.0,"{'Empty': 0.0, 'Normal': 812.3999998345971, 'Congestion': 27.60000016540289}","{'density_mean': 0.5091926455497742, 'speed_mean': 11.067076683044434, 'occupancy_mean': 0.006309901364147663, 'ego_motion': 0.0922565758228302, 'static_dwell_norm': 0.8860731720924377, 'static_change_focus': 0.0922565758228302, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.8129496574401855, 'speed_reliable_ratio': 0.9544364508393285, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
02,001500_001800,D:\연구실\new_hitmap_ver\src\out_bev_ranges\02\001500_001800\02_f1500_1800\final_event_scorevote.txt,Normal,0.778,28.0,840.0,Normal,0.03,6.0,"{'Empty': 163.33333362825215, 'Normal': 653.7416667211801, 'Congestion': 23.174999646143988}","{'density_mean': 0.4658333659172058, 'speed_mean': 11.056646347045898, 'occupancy_mean': 0.005498338956385851, 'ego_motion': 0.09749908000230789, 'static_dwell_norm': 0.854116678237915, 'static_change_focus': 0.09749908000230789, 'occlusion_score': 2.0, 'congestion_score': 0.0, 'speed_samples_mean': 1.590000033378601, 'speed_reliable_ratio': 0.96, 'ego_speed_mean': None, 'speed_ratio': None, 'speed_std_mean': None, 'occlusion_like': 1.0, 'empty_like': 0.0}","0.5,0.3,0.2"
